,Reg Valid Date,City,State,Zip,County,Model Year,Make,Registration year,latitude,longitude
46500,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46501,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46502,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46503,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46504,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46505,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46506,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46507,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46508,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46509,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46510,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46511,2021-06-30,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46512,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46513,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46514,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46515,2021-04-08,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46516,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46517,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46518,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46519,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46520,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46521,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46522,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46523,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46524,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46525,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46526,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46527,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46528,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46529,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46530,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46531,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46532,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46533,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46534,2021-04-08,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46535,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46536,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46537,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46538,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46539,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46540,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46541,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46542,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46543,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46544,2021-04-08,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46545,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46546,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46547,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46548,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46549,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46550,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46551,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46552,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46553,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46554,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46555,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46556,2021-04-08,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46557,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46558,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46559,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46560,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46561,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46562,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46563,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46564,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46565,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46566,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46567,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46568,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46569,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46570,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46571,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46572,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46573,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46574,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46575,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46576,2021-03-24,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
46577,2021-03-24,BROOKLYN,NY,11231,KINGS,2021,NIU,2021,40.6794,-74.0014
46578,2021-03-24,BROOKLYN,NY,11231,KINGS,2021,NIU,2021,40.6794,-74.0014
46579,2021-03-24,BROOKLYN,NY,11231,KINGS,2021,NIU,2021,40.6794,-74.0014
46580,2021-03-24,BROOKLYN,NY,11231,KINGS,2021,NIU,2021,40.6794,-74.0014
46581,2021-03-24,BROOKLYN,NY,11231,KINGS,2021,NIU,2021,40.6794,-74.0014
46582,2021-06-30,BROOKLYN,NY,11231,KINGS,2021,NIU,2021,40.6794,-74.0014
46583,2021-03-24,BROOKLYN,NY,11231,KINGS,2021,NIU,2021,40.6794,-74.0014
46584,2021-03-24,BROOKLYN,NY,11231,KINGS,2021,NIU,2021,40.6794,-74.0014
46585,2021-03-24,BROOKLYN,NY,11231,KINGS,2021,NIU,2021,40.6794,-74.0014
46586,2021-03-24,BROOKLYN,NY,11231,KINGS,2021,NIU,2021,40.6794,-74.0014
46587,2021-03-24,BROOKLYN,NY,11231,KINGS,2021,NIU,2021,40.6794,-74.0014
46588,2021-03-24,BROOKLYN,NY,11231,KINGS,2021,NIU,2021,40.6794,-74.0014
46589,2021-03-24,BROOKLYN,NY,11231,KINGS,2021,NIU,2021,40.6794,-74.0014
46590,2021-03-24,BROOKLYN,NY,11231,KINGS,2021,NIU,2021,40.6794,-74.0014
46591,2021-03-24,BROOKLYN,NY,11231,KINGS,2021,NIU,2021,40.6794,-74.0014
46592,2021-03-24,BROOKLYN,NY,11231,KINGS,2021,NIU,2021,40.6794,-74.0014
46593,2021-03-24,BROOKLYN,NY,11231,KINGS,2021,NIU,2021,40.6794,-74.0014
