city_id,ID,Station Name,City,ZIP,County,latitude,longitude,population_density,median_home_value,occupied_housing_units,median_household_income
812,191307,Ed Shults Chevrolet Cadillac,Jamestown,14701,Chautauqua County,42.0928,-79.244,441.0,70500.0,17097.0,35997.0
813,180879,S.A.N.Y. PARKING THREE,Frankfort,13340,Herkimer County,43.044,-75.1072,142.0,105700.0,3281.0,48671.0
814,217194,110 MAPLE AVE STATION 2,Rockville Centre,11570,Nassau County,40.6637,-73.638,7245.0,600400.0,10002.0,104503.0
815,223111,The Ridge - Lot B,Troy,12180,Rensselaer County,42.7287,-73.6683,977.0,171900.0,21558.0,47640.0
816,225122,135 Pinelawn Rd,Melville,11747,Suffolk County,40.7946,-73.403,1505.0,619300.0,7221.0,112699.0
817,223225,117 South Main,Syracuse,13212,Onondaga County,43.1226,-76.1284,1922.0,111100.0,8775.0,51997.0
818,181662,HAMPTON INN STATION 2,Staten Island,10314,Richmond County,40.6039,-74.1472,6235.0,437500.0,30709.0,77242.0
819,227068,Binghamton University Smart Energy Building,Vestal,13850,Broome County,42.0771,-76.0118,430.0,146800.0,8983.0,62061.0
820,122496,Shaheen's Adirondack Inn - Tesla Destination,Tupper Lake,12986,Franklin County,44.232,-74.4905,27.0,119600.0,2481.0,55221.0
821,183389,SUNY CORTLAND DE GROAT 1.4,Cortland,13045,Cortland County,42.5952,-76.1857,283.0,108400.0,11217.0,43985.0
822,205855,MB OF BUFFALO EV MERC BUFF 2,Williamsville,14221,Erie County,42.9685,-78.7492,2329.0,180800.0,22676.0,75189.0
823,191106,Crossgates Mall,Albany,12203,Albany County,42.7003,-73.8575,2626.0,194800.0,12840.0,54059.0
824,224230,GENESEO W PARK CENTER,Geneseo,14454,Livingston County,42.7938,-77.7996,219.0,160800.0,3247.0,51625.0
825,189502,Schenectady County Building,Schenectady,12305,Schenectady County,42.8161,-73.9398,3836.0,137500.0,2661.0,28156.0
826,175127,14 HUDSON 14 HUDSON 1.2,Glens Falls,12801,Warren County,43.3115,-73.6448,3725.0,151400.0,6548.0,45538.0
827,155029,50 Yard Line Lot,Schenectady,12308,Schenectady County,42.8179,-73.9206,6820.0,133200.0,5862.0,40598.0
828,180669,STOHL STOHL5,Orchard Park,14127,Erie County,42.7639,-78.7518,728.0,194500.0,11816.0,77636.0
829,143196,HUDSON PRESERVE BLDG 22 #3,Watervliet,12189,Albany County,42.7298,-73.7123,2758.0,154600.0,8303.0,47263.0
830,229204,QUICKLEES22 DCFC1,Belmont,14813,Allegany County,42.2334,-78.011,41.0,67900.0,1016.0,44223.0
831,155242,MUNICIPAL EVSE ELM STREET 1,Glens Falls,12801,Warren County,43.3115,-73.6448,3725.0,151400.0,6548.0,45538.0
832,162213,NATIONAL GRID ONONDAGA LAKE,Liverpool,13088,Onondaga County,43.1099,-76.187,2784.0,123200.0,10163.0,53395.0
833,162371,SKIDMORE CASE,Saratoga Springs,12866,Saratoga County,43.0708,-73.7408,551.0,274400.0,15618.0,67979.0
834,212941,STAYBRIDGE STATION2,Albany,12205,Albany County,42.7198,-73.8207,1708.0,193800.0,11663.0,65090.0
835,223238,Wellington Manor Building 4379,Liverpool,13090,Onondaga County,43.1528,-76.2235,2001.0,146600.0,11880.0,70376.0
836,222502,VILLAGE OF DELH VILLAGEOFDELHI,Delhi,13753,Delaware County,42.2937,-74.9207,62.0,168800.0,1837.0,47792.0
837,114924,Asa Ransom House - Tesla Destination,Clarence,14031,Erie County,42.981,-78.6162,502.0,209500.0,3666.0,68137.0
838,223270,Mechanicville Public Library,Mechanicville,12118,Saratoga County,42.9168,-73.7214,440.0,200200.0,5883.0,61389.0
839,199508,831 3rd Ave,Brooklyn,11232,Kings County,40.6521,-74.0018,22028.0,582900.0,8403.0,43595.0
840,207592,CMH STATION 2,Hudson,12534,Columbia County,42.247,-73.7552,205.0,173700.0,7429.0,46261.0
841,166333,LaSalle Parking LLS Shumai LLC (220 E 9th St.),Manhattan,10003,New York County,40.7313,-73.9892,97188.0,817700.0,28559.0,92540.0
842,184903,RTS IRONDEQUOIT #1,Irondequoit,14617,Monroe County,43.2203,-77.5994,2967.0,126300.0,9502.0,60650.0
843,180166,PANYNJ LGA E GARAGE W1,New York,11371,Queens County,40.7721,-73.8735,,,,
844,150534,4320 Broadway-PARK-it - Tesla Destination,Manhattan,10033,New York County,40.8496,-73.9356,89201.0,422100.0,18975.0,41556.0
845,152158,Outerbridge Commons - Tesla Supercharger,New York City,10309,Richmond County,40.5352,-74.2116,4840.0,539100.0,10962.0,86297.0
846,162299,VILLAGE HF HGHLAND FALLS,Highland Falls,10928,Orange County,41.3582,-73.9746,767.0,240500.0,1769.0,66493.0
847,150002,RRH UNITY POB 2,Rochester,14626,Monroe County,43.2126,-77.704,2205.0,136500.0,12430.0,53944.0
848,123097,Saranac Lake - 3 Main St,Saranac Lake,12983,Franklin County,44.3243,-74.133,36.0,162400.0,3524.0,47329.0
849,157960,Nannen Arboretum,Ellicottville,14731,Cattaraugus County,42.2959,-78.6606,34.0,208300.0,758.0,54625.0
850,223091,Airport Executive Park,Nanuet,10954,Rockland County,41.0977,-74.0109,3349.0,421400.0,8444.0,91302.0
851,211922,The Woods Inn,Inlet,13360,Hamilton County,43.748,-74.7846,5.0,311700.0,158.0,50250.0
852,223299,181 E 73rd Street,New York,10021,New York County,40.7685,-73.9588,112711.0,1000001.0,24734.0,107907.0
853,143586,BURNS MGT WHITMORE #1,Saratoga Springs,12866,Saratoga County,43.0708,-73.7408,551.0,274400.0,15618.0,67979.0
854,164681,Icon Parking - One Lincoln Plaza,New York,10023,New York County,40.7764,-73.9827,124357.0,872500.0,34383.0,103534.0
855,221326,First Avenue Parking,New York,10016,New York County,40.7443,-73.9781,101814.0,759600.0,32173.0,105324.0
856,225382,MILTON NY STATION 3,Ballston Spa,12020,Saratoga County,43.005,-73.8486,415.0,209000.0,12295.0,68252.0
857,197851,EVolveNY Schodack,Schodack,12033,Rensselaer County,42.5376,-73.7071,291.0,214900.0,3096.0,68382.0
858,154452,PICOTTE 1450 WESTERN 2,Albany,12203,Albany County,42.7003,-73.8575,2626.0,194800.0,12840.0,54059.0
859,123392,SUNY NEW PALTZ STATION 2,New Paltz,12561,Ulster County,41.7464,-74.1092,308.0,298100.0,6132.0,66261.0
860,154919,Cloudsplitter Outfitters LLC,Newcomb,12852,Essex County,43.946,-74.1299,4.0,155400.0,207.0,50417.0
861,150746,Dartmouth House - Tesla Destination,Rochester,14607,Monroe County,43.1501,-77.589,9636.0,174100.0,9647.0,40502.0
862,220394,BNE MASTER 5000 MURRAY ST4,Pearl River,10965,Rockland County,41.0629,-74.0159,2815.0,441400.0,5390.0,94271.0
863,171343,FLEETWOODGARAGE STATION ONE,Mount Vernon,10552,Westchester County,40.9231,-73.8299,11940.0,381800.0,8869.0,64001.0
864,223049,EVolve NY Commack,Commack,11725,Suffolk County,40.843,-73.2799,2988.0,466000.0,9688.0,112024.0
865,165220,VOB KENSINGTON 2,Bronxville,10708,Westchester County,40.9391,-73.8353,6895.0,466900.0,9062.0,95815.0
866,174408,RRH CLIFTON LEFT 1,Clifton Springs,14432,Ontario County,42.9632,-77.144,148.0,108100.0,2233.0,53819.0
867,200987,NYU NYU # 2,New York,10012,New York County,40.7255,-73.9983,74517.0,1000001.0,13338.0,86594.0
868,162345,MUNICIPAL EVSE PARK STREET 1,Glens Falls,12801,Warren County,43.3115,-73.6448,3725.0,151400.0,6548.0,45538.0
869,114891,Quik Park Armory Parking Inc. - Tesla Destination,Brooklyn,11205,Kings County,40.6924,-73.9666,42508.0,636900.0,14690.0,44688.0
870,102336,E 47th Street - Tesla Supercharger,New York,10017,New York County,40.7517,-73.9707,51775.0,637100.0,10763.0,100652.0
871,162153,ERIE COUNTY COMO PARK,Lancaster,14086,Erie County,42.9017,-78.6631,940.0,170200.0,12194.0,75819.0
872,114940,Sylvan Pinnacle Garage - Tesla Destination,Forest Hills,11375,Queens County,40.7229,-73.8473,34707.0,358300.0,32547.0,72000.0
873,174184,TATABROOKFIELD #5,New York,10044,New York County,40.7618,-73.9505,48251.0,580400.0,4501.0,83066.0
874,162230,NATIONAL GRID MISCI,Schenectady,12308,Schenectady County,42.8179,-73.9206,6820.0,133200.0,5862.0,40598.0
875,180104,LIA HONDA SHOP1,Buffalo,14221,Erie County,42.9685,-78.7492,2329.0,180800.0,22676.0,75189.0
876,193354,TEK AUTOMOTIVE CAP ALBANY 1,Colonie,12205,Albany County,42.7198,-73.8207,1708.0,193800.0,11663.0,65090.0
877,162292,K&H STATION 1 KELLY & HAYES,Nesconset,11767,Suffolk County,40.8462,-73.1482,3481.0,444600.0,4788.0,109204.0
878,115196,MPG 923 5th Ave - Tesla Destination,New York,10021,New York County,40.7685,-73.9588,112711.0,1000001.0,24734.0,107907.0
879,193749,SCCC AMMERMAN 5,Farmingville,11738,Suffolk County,40.8366,-73.0413,3307.0,345400.0,5430.0,91875.0
880,65284,Beacon - Metro North Train Station,Beacon,12508,Dutchess County,41.5097,-73.9634,1365.0,247500.0,7218.0,62792.0
881,229077,Crossroads Ford,Ravena,12143,Albany County,42.4754,-73.822,265.0,164500.0,2062.0,57371.0
882,170449,233 LAKE AVE GROVE 1.5,Saratoga Springs,12866,Saratoga County,43.0708,-73.7408,551.0,274400.0,15618.0,67979.0
883,181109,PICOTTE 22 CORPORATE 3,Albany,12211,Albany County,42.713,-73.7739,1425.0,275600.0,4379.0,95554.0
884,143493,HYATT POUGHKEPS HYATT POUGHKEPS,Poughkeepsie,12601,Dutchess County,41.7035,-73.9117,2308.0,230300.0,15765.0,42411.0
885,115157,MPG 543 W 110th Street Garage - Tesla Destination,New York,10025,New York County,40.7975,-73.9683,125860.0,934600.0,44432.0,68516.0
886,175754,EXECUTIVE PARK #3,Montebello,10901,Rockland County,41.1177,-74.1241,1304.0,416100.0,8873.0,85147.0
887,114985,Icon Parking 1056 5th Avenue - Tesla Destination,New York,10028,New York County,40.7763,-73.9529,143683.0,1000001.0,25158.0,104638.0
888,170029,HWS COLLEGES MEDBERY LOT,Geneva,14456,Ontario County,42.8637,-76.9913,257.0,109200.0,7816.0,48158.0
889,123093,Public Market,Rochester,14609,Monroe County,43.174,-77.5637,5870.0,89100.0,17844.0,42123.0
890,114886,Hunt County Vineyards - Tesla Destination,Branchport,14418,Yates County,42.6065,-77.2052,35.0,139900.0,554.0,50156.0
891,44208,Vision Nissan,Webster,14580,Monroe County,43.2196,-77.4616,1188.0,179100.0,20116.0,69189.0
892,227766,TPWC  TPWC 6,Altamont,12009,Albany County,42.7063,-74.0193,137.0,253900.0,2854.0,80750.0
893,115017,Rapidpark 15 W 72nd Street - Tesla Destination,New York,10023,New York County,40.7764,-73.9827,124357.0,872500.0,34383.0,103534.0
894,230714,Regeneron Troy,Troy,12180,Rensselaer County,42.7287,-73.6683,977.0,171900.0,21558.0,47640.0
895,72907,Hampton Inn - Schenectady,Schenectady,12305,Schenectady County,42.8161,-73.9398,3836.0,137500.0,2661.0,28156.0
896,115000,GMC 111 E 82nd St - Tesla Destination,New York,10065,New York County,40.7651,-73.9638,83533.0,1000001.0,18544.0,115519.0
897,122470,ProPark 184 Kent Ave - Tesla Destination,Brooklyn,11249,Kings County,40.6451,-73.945,,,,
898,115230,Wingate By Wyndham Rome - Tesla Destination,Rome,13441,Oneida County,43.2264,-75.4083,,,,
899,227359,PVECSTATION1 PAKWAY VILLAGE,Jamaica,11435,Queens County,40.7029,-73.8111,35447.0,338100.0,17724.0,53041.0
900,223096,HVCC - Lot A,Troy,12180,Rensselaer County,42.7287,-73.6683,977.0,171900.0,21558.0,47640.0
901,233087,KLV Properties,Amsterdam,12010,Montgomery County,42.9387,-74.1882,221.0,110500.0,12069.0,44256.0
902,115022,Icon Parking 155 E 29th Street - Tesla Destination,New York,10016,New York County,40.7443,-73.9781,101814.0,759600.0,32173.0,105324.0
903,231007,Smiling Ted’s Quality Used Car,Buffalo,14211,Erie County,42.9082,-78.8225,5596.0,37700.0,9367.0,20983.0
904,182199,69 COLLIER ST STATION 1,Binghamton,13901,Broome County,42.1463,-75.8865,852.0,108700.0,8797.0,41344.0
905,124141,Coliseum Park Apts - Central Parking,New York,10019,New York County,40.7651,-73.9858,63042.0,808600.0,25905.0,84424.0
906,174770,TONAWANDA YPR GOLF DOME 2,Tonawanda,14150,Erie County,43.0028,-78.8547,2789.0,106500.0,18637.0,51852.0
907,193752,THE VANDERBILT BEECHWOOD HOMES,Westbury,11590,Nassau County,40.7557,-73.5723,6856.0,424600.0,13870.0,87894.0
908,165397,ADAMS STATION 701 BAXTER,Delmar,12054,Albany County,42.6158,-73.8373,1095.0,274600.0,6866.0,94874.0
909,189684,"Dover Plains Library, Town Of Dover NY",Wingdale,12594,Dutchess County,41.6538,-73.5556,178.0,269600.0,1506.0,76190.0
910,227972,Cumberland Farms,Manorville,11949,Suffolk County,40.8421,-72.8002,422.0,420700.0,5093.0,104785.0
911,143437,BA #1 11 BRITISH AMER,Latham,12110,Albany County,42.7462,-73.763,1492.0,231300.0,7672.0,76408.0
912,193353,TEK AUTOMOTIVE CAP ALBANY 2,Colonie,12205,Albany County,42.7198,-73.8207,1708.0,193800.0,11663.0,65090.0
913,226548,Stever-Locke Industries Inc,Honeoye Falls,14472,Monroe County,42.9695,-77.5781,197.0,231300.0,3319.0,91477.0
914,207787,ESF STATION 2,Syracuse,13210,Onondaga County,43.0354,-76.1282,6046.0,119000.0,8339.0,24591.0
915,123040,520806-Rockefeller Center,New York City,10036,New York County,40.7597,-73.9918,55745.0,810300.0,15183.0,66599.0
916,219480,"Brixmor North Ridge Shopping Center (New Rochelle,",New Rochelle,10804,Westchester County,40.9491,-73.7863,3264.0,689100.0,4961.0,157950.0
917,235546,COLLEGE PKWY STATION 1,Amherst,14221,Erie County,42.9685,-78.7492,2329.0,180800.0,22676.0,75189.0
918,206911,BORO PARK BORO CHARGE 4,Borough Park,11219,Kings County,40.6336,-73.996,62225.0,726700.0,26177.0,34316.0
919,162322,VILLAGE HALL WELCOME CENTER,Brockport,14420,Monroe County,43.2128,-77.9368,338.0,129100.0,7215.0,54643.0
920,189522,Hudson Square,Cohoes,12047,Albany County,42.7754,-73.7124,2227.0,161600.0,8756.0,47138.0
921,183769,CHEEKTOWAGA ALEXANDER #4,Buffalo,14211,Erie County,42.9082,-78.8225,5596.0,37700.0,9367.0,20983.0
922,174042,SUNY NEW PALTZ ROUTE 32 (2),New Paltz,12561,Ulster County,41.7464,-74.1092,308.0,298100.0,6132.0,66261.0
923,227692,Mirror Lake Inn Resort,Lake Placid,12946,Essex County,44.2796,-73.982,42.0,248100.0,2409.0,47091.0
924,44358,Nissan Kia - Middletown,New Hampton,10958,Orange County,41.3627,-74.4435,144.0,285900.0,1017.0,105845.0
925,168414,532 W 122nd St,New York,10027,New York County,40.8116,-73.955,68513.0,716100.0,22839.0,37872.0
926,150570,Icon Parking 202 E 18th Street - Tesla Destination,Manhattan,10003,New York County,40.7313,-73.9892,97188.0,817700.0,28559.0,92540.0
927,115061,Champion Parking 230 W 55th Street - Tesla Destination,New York,10019,New York County,40.7651,-73.9858,63042.0,808600.0,25905.0,84424.0
928,233105,Wilton Town Hall,Gansevoort,12831,Saratoga County,43.1803,-73.7053,259.0,230300.0,6339.0,71393.0
929,212980,STPETERHOSPITAL EV STATION #3,Albany,12208,Albany County,42.656,-73.7964,4936.0,196600.0,9562.0,58825.0
930,235134,Geneva on the Lake Resort,New York,14456,Ontario County,42.8637,-76.9913,257.0,109200.0,7816.0,48158.0
931,213839,TNC EVSE TOWN HALL,Chappaqua,10514,Westchester County,41.1705,-73.7715,932.0,912700.0,3893.0,202414.0
932,92116,Village of Sodus,Sodus,14551,Wayne County,43.2217,-77.0514,129.0,79200.0,2156.0,47239.0
933,146876,Shops at Skyview center,Flushing,11354,Queens County,40.7667,-73.8241,25324.0,380600.0,20120.0,46566.0
934,223701,COURTYARD REPUB STATION 2,Farmingdale,11735,Nassau County,40.7315,-73.4327,3070.0,381100.0,11038.0,91196.0
935,115162,Icon Parking 560 Third Ave - Tesla Destination,New York,10016,New York County,40.7443,-73.9781,101814.0,759600.0,32173.0,105324.0
936,115079,Parkright 39 E 29th Street - Tesla Destination,New York,10016,New York County,40.7443,-73.9781,101814.0,759600.0,32173.0,105324.0
937,226518,TOPS Friendly Markets,Watkins Glen,14891,Schuyler County,42.3771,-76.9022,80.0,99000.0,1821.0,44448.0
938,154725,VIC AND CAMPUS LOT 13 1.1,Paul Smiths,12970,Franklin County,44.445,-74.2664,19.0,127800.0,129.0,53250.0
939,102328,Shops at Main / Transit - Tesla Supercharger,Buffalo,14221,Erie County,42.9685,-78.7492,2329.0,180800.0,22676.0,75189.0
940,182265,SUNY BUFFALO JACOBS 7,Buffalo,14228,Erie County,43.0408,-78.7812,1315.0,158100.0,8820.0,47801.0
941,174709,CITY HALL 12534 CITY HALL 1,Hudson,12534,Columbia County,42.247,-73.7552,205.0,173700.0,7429.0,46261.0
942,223099,Lake View Inn,Lake George,12845,Warren County,43.4167,-73.6975,109.0,255600.0,2085.0,70341.0
943,114953,Fairfield Inn & Suites by Marriott Elmira Corning - Tesla Destination,Horseheads,14845,Chemung County,42.1805,-76.8345,256.0,123400.0,8501.0,61005.0
944,165392,ADAMS STATION 708 CATLYN CT,Delmar,12054,Albany County,42.6158,-73.8373,1095.0,274600.0,6866.0,94874.0
945,223118,Russell Sage College,Troy,12180,Rensselaer County,42.7287,-73.6683,977.0,171900.0,21558.0,47640.0
946,44192,Lia Nissan,Schenectady,12304,Schenectady County,42.7841,-73.9094,3154.0,133900.0,8627.0,43743.0
947,223235,Mohawk Honda Collision Center Inside,Schenectady,12302,Schenectady County,42.88,-73.9913,652.0,183800.0,11439.0,66021.0
948,185449,Albany Parking Authority - Riverfront Garage,Albany,12207,Albany County,42.6526,-73.7562,1837.0,47700.0,1062.0,11879.0
949,115225,"Country Inn & Suites by Radisson, Rochester Airport - Tesla Destination",Rochester,14623,Monroe County,43.0834,-77.6344,1424.0,115600.0,9544.0,46149.0
950,212140,ULSTER COUNTY SUNY EXTENSION,Kingston,12401,Ulster County,41.9697,-74.0668,600.0,189700.0,14957.0,47225.0
951,214301,TOWN OF MORIAH MORIAHEV2,Port Henry,12974,Essex County,44.0465,-73.4705,199.0,94700.0,707.0,34492.0
952,187815,Beekman Parking,New York,10022,New York County,40.7571,-73.9657,73158.0,866100.0,19253.0,109019.0
953,230811,Town Hall,Moreau,12828,Washington County,43.2653,-73.5822,204.0,126600.0,3631.0,54253.0
954,221435,FC1225 UNION ST CT4K 2,Rochester,14607,Monroe County,43.1501,-77.589,9636.0,174100.0,9647.0,40502.0
955,235400,Rockaway Beach Hotel,Rockaway Park,11694,Queens County,40.5766,-73.8428,14944.0,623200.0,8276.0,76944.0
956,149365,Palisades Shopping Center - Tesla Supercharger,West Nyack,10994,Rockland County,41.0973,-73.9768,1159.0,491300.0,2322.0,129519.0
957,147094,Amtrak - Niagara Falls,Niagara Falls,14305,Niagara County,43.1146,-79.0378,2058.0,72500.0,7126.0,34085.0
958,223228,Wellington Gardens,Schenectady,12306,Schenectady County,42.7904,-73.9809,595.0,163500.0,10744.0,58869.0
959,173967,RRH RIEDMAN CANP1,Rochester,14617,Monroe County,43.2203,-77.5994,2967.0,126300.0,9502.0,60650.0
960,202805,MB OF BUFFALO DC MERC BUFF 1,Williamsville,14221,Erie County,42.9685,-78.7492,2329.0,180800.0,22676.0,75189.0
961,225846,Stop & Shop,Newburgh,12550,Orange County,41.5372,-74.0526,1568.0,255000.0,18381.0,56444.0
962,115028,iPark NYC E 77th Street - Tesla Destination,New York,10014,New York County,40.7339,-74.0054,56119.0,947300.0,19790.0,108483.0
963,225576,30-10 35th Street,Queens,11103,Queens County,40.7627,-73.9149,54537.0,648900.0,16890.0,55129.0
964,231043,26 South St,Cattaraugus,14719,Cattaraugus County,42.3333,-78.8885,37.0,79400.0,1346.0,43036.0
965,230231,New Tech Energy,Brooklyn,11230,Kings County,40.6225,-73.965,46966.0,598000.0,30859.0,42170.0
966,49676,Vision Nissan Greece,Rochester,14626,Monroe County,43.2126,-77.704,2205.0,136500.0,12430.0,53944.0
967,114919,The William Vale Hotel - Tesla Destination,Brooklyn,11249,Kings County,40.6451,-73.945,,,,
968,162236,NATIONAL GRID SUNY IT,Utica,13502,Oneida County,43.1067,-75.2314,619.0,92600.0,13811.0,38290.0
969,226517,Watkins Glen State Park Parking,Watkins Glen,14891,Schuyler County,42.3771,-76.9022,80.0,99000.0,1821.0,44448.0
970,187173,Exit 38 (Liverpool),Bayberry,13088,Onondaga County,43.1099,-76.187,2784.0,123200.0,10163.0,53395.0
971,184039,Red Roof Inn,Binghamton,13905,Broome County,42.1151,-75.9309,1036.0,101100.0,11956.0,34520.0
972,162451,BMW S. ALBANY STATION 01,Glenmont,12077,Albany County,42.5971,-73.7959,619.0,292900.0,2340.0,82966.0
973,117743,Capital Region Welcome Center,Hannacroix,12087,Greene County,42.429,-73.8093,54.0,155800.0,403.0,51667.0
974,180118,854ELLICOTT 854 ELLICOTT 4,Buffalo,14203,Erie County,42.8939,-78.8681,,,,
975,169127,St. Josephs Hospital - Tesla Destination,Bethpage,11714,Nassau County,40.74,-73.4857,5240.0,416200.0,7996.0,87327.0
976,191113,Sake,Latham,12110,Albany County,42.7462,-73.763,1492.0,231300.0,7672.0,76408.0
977,182157,COMFORT- CHARGE STATION 2,Lake George,12845,Warren County,43.4167,-73.6975,109.0,255600.0,2085.0,70341.0
978,174929,600 RIVER ROAD 600 RIVER 92107,North Tonawanda,14120,Niagara County,43.0498,-78.851,1371.0,118900.0,19046.0,52587.0
979,115179,Quik Park Little West LLC - Tesla Destination,New York,10280,New York County,40.7105,-74.0163,56710.0,685700.0,4053.0,129574.0
980,195710,Village of Westfield,Westfield,14787,Chautauqua County,42.322,-79.5726,122.0,93900.0,2132.0,42455.0
981,115117,GGMC Parking Carnegie Garage - Tesla Destination,New York,10128,New York County,40.7816,-73.9511,128441.0,1000001.0,32306.0,96296.0
982,144137,HWS COLLEGES 288 PULTENEY 1,Geneva,14456,Ontario County,42.8637,-76.9913,257.0,109200.0,7816.0,48158.0
983,149646,BEAVER LAKE BEAVER LAKE 2,Baldwinsville,13027,Onondaga County,43.162,-76.3237,465.0,149100.0,13042.0,67225.0
984,194320,NORTHEAST IS STATION 1,Albany,12205,Albany County,42.7198,-73.8207,1708.0,193800.0,11663.0,65090.0
985,232955,EXIT 14 P&R EXIT 14 P&R,Nanuet,10954,Rockland County,41.0977,-74.0109,3349.0,421400.0,8444.0,91302.0
986,162207,NATIONAL GRID CHILI'S NIAGARA,Niagara Falls,14304,Niagara County,43.0908,-78.9644,1370.0,86000.0,13419.0,47878.0
